DATE,UNRATE,CPIAUCSL
1975-01-01,8.2666666666666667,52.5666666666666667
1975-04-01,8.8666666666666667,53.2000000000000000
1975-07-01,8.4666666666666667,54.2666666666666667
1975-10-01,8.3000000000000000,55.2666666666666667
1976-01-01,7.7333333333333333,55.9000000000000000
1976-04-01,7.5666666666666667,56.4000000000000000
1976-07-01,7.7333333333333333,57.3000000000000000
1976-10-01,7.7666666666666667,58.1333333333333333
1977-01-01,7.5000000000000000,59.2000000000000000
1977-04-01,7.1333333333333333,60.2333333333333333
1977-07-01,6.9000000000000000,61.0666666666666667
1977-10-01,6.6666666666666667,61.9666666666666667
1978-01-01,6.3333333333333333,63.0333333333333333
1978-04-01,6.0000000000000000,64.4666666666666667
1978-07-01,6.0333333333333333,65.9666666666666667
1978-10-01,5.9000000000000000,67.5000000000000000
1979-01-01,5.8666666666666667,69.2000000000000000
1979-04-01,5.7000000000000000,71.4000000000000000
1979-07-01,5.8666666666666667,73.7000000000000000
1979-10-01,5.9666666666666667,76.0333333333333333
1980-01-01,6.3000000000000000,79.0333333333333333
1980-04-01,7.3333333333333333,81.7000000000000000
1980-07-01,7.6666666666666667,83.2333333333333333
1980-10-01,7.4000000000000000,85.5666666666666667
1981-01-01,7.4333333333333333,87.9333333333333333
1981-04-01,7.4000000000000000,89.7666666666666667
1981-07-01,7.4000000000000000,92.2666666666666667
1981-10-01,8.2333333333333333,93.7666666666666667
1982-01-01,8.8333333333333333,94.6000000000000000
1982-04-01,9.4333333333333333,95.9666666666666667
1982-07-01,9.9000000000000000,97.6333333333333333
1982-10-01,10.6666666666666667,97.9333333333333333
1983-01-01,10.3666666666666667,98.0000000000000000
1983-04-01,10.1333333333333333,99.1333333333333333
1983-07-01,9.3666666666666667,100.1000000000000000
1983-10-01,8.5333333333333333,101.1000000000000000
1984-01-01,7.8666666666666667,102.5333333333333333
1984-04-01,7.4333333333333333,103.5000000000000000
1984-07-01,7.4333333333333333,104.4000000000000000
1984-10-01,7.3000000000000000,105.3000000000000000
1985-01-01,7.2333333333333333,106.2666666666666667
1985-04-01,7.3000000000000000,107.2333333333333333
1985-07-01,7.2000000000000000,107.9000000000000000
1985-10-01,7.0333333333333333,109.0000000000000000
1986-01-01,7.0333333333333333,109.5666666666666667
1986-04-01,7.1666666666666667,109.0333333333333333
1986-07-01,6.9666666666666667,109.7000000000000000
1986-10-01,6.8333333333333333,110.4666666666666667
1987-01-01,6.6000000000000000,111.8000000000000000
1987-04-01,6.2666666666666667,113.0666666666666667
1987-07-01,6.0000000000000000,114.2666666666666667
1987-10-01,5.8333333333333333,115.3333333333333333
1988-01-01,5.7000000000000000,116.2333333333333333
1988-04-01,5.4666666666666667,117.5666666666666667
1988-07-01,5.4666666666666667,119.0000000000000000
1988-10-01,5.3333333333333333,120.3000000000000000
1989-01-01,5.2000000000000000,121.6666666666666667
1989-04-01,5.2333333333333333,123.6333333333333333
1989-07-01,5.2333333333333333,124.6000000000000000
1989-10-01,5.3666666666666667,125.8666666666666667
1990-01-01,5.3000000000000000,128.0333333333333333
1990-04-01,5.3333333333333333,129.3000000000000000
1990-07-01,5.7000000000000000,131.5333333333333333
1990-10-01,6.1333333333333333,133.7666666666666667
1991-01-01,6.6000000000000000,134.7666666666666667
1991-04-01,6.8333333333333333,135.5666666666666667
1991-07-01,6.8666666666666667,136.6000000000000000
1991-10-01,7.1000000000000000,137.7333333333333333
1992-01-01,7.3666666666666667,138.6666666666666667
1992-04-01,7.6000000000000000,139.7333333333333333
1992-07-01,7.6333333333333333,140.8000000000000000
1992-10-01,7.3666666666666667,142.0333333333333333
1993-01-01,7.1333333333333333,143.0666666666666667
1993-04-01,7.0666666666666667,144.1000000000000000
1993-07-01,6.8000000000000000,144.7666666666666667
1993-10-01,6.6333333333333333,145.9666666666666667
1994-01-01,6.5666666666666667,146.7000000000000000
1994-04-01,6.2000000000000000,147.5333333333333333
1994-07-01,6.0000000000000000,148.9000000000000000
1994-10-01,5.6333333333333333,149.7666666666666667
1995-01-01,5.4666666666666667,150.8666666666666667
